marker,chromosome,position,basepair
UNC25284864,15,30.106764,30106764
UNC25285054,15,30.127547,30127547
UNC25285406,15,30.156759,30156759
UNC25285698,15,30.18151,30181510
UNC25285746,15,30.184949,30184949
JAX00396732,15,30.205531,30205531
UNC25286334,15,30.210736,30210736
UNC25286720,15,30.236281,30236281
UNC25287096,15,30.259572,30259572
UNC25287599,15,30.283596,30283596
UNC25287969,15,30.299078,30299078
UNC25288370,15,30.32735,30327350
UNC25289029,15,30.361218,30361218
UNC25289082,15,30.365634,30365634
UNC25289870,15,30.400261,30400261
UNC25290341,15,30.420532,30420532
UNC25290731,15,30.441022,30441022
JAX00396815,15,30.450715,30450715
UNC25290949,15,30.458313,30458313
UNC25291664,15,30.491258,30491258
JAX00060388,15,30.511662,30511662
UNC25292118,15,30.513596,30513596
UNC25292618,15,30.542704,30542704
UNC25292843,15,30.553284,30553284
JAX00396836,15,30.560255,30560255
UNC25293170,15,30.569048,30569048
UNC25293624,15,30.597911,30597911
JAX00396855,15,30.602826,30602826
UNC25294263,15,30.630902,30630902
UNC25294383,15,30.639127,30639127
UNC_rs50580980,15,30.64394,30643940
UNC25294877,15,30.660831,30660831
JAX00396886,15,30.666166,30666166
UNC25295610,15,30.695509,30695509
UNC25296064,15,30.722219,30722219
UNC25296272,15,30.735052,30735052
UNC25296614,15,30.757017,30757017
UNC25296955,15,30.777317,30777317
JAX00396921,15,30.779351,30779351
JAX00396923,15,30.781451,30781451
UNC150077326,15,30.785867,30785867
UNC25297659,15,30.808368,30808368
UNC25298050,15,30.830333,30830333
UNC25298238,15,30.848065,30848065
UNC25298800,15,30.878485,30878485
UNC25299144,15,30.898394,30898394
UNC25302002,15,31.084663,31084663
JAX00060430,15,31.085288,31085288
JAX00060437,15,31.15286,31152860
UNC25304323,15,31.218232,31218232
JAX00397006,15,31.236389,31236389
UNC25306893,15,31.335181,31335181
UNC150082801,15,31.339651,31339651
JAX00397069,15,31.426685,31426685
UNC25309104,15,31.48025,31480250
JAX00397133,15,31.688677,31688677
UNC25313385,15,31.789438,31789438
UNC25314143,15,31.839303,31839303
UNC150087282,15,31.869802,31869802
UNC25314708,15,31.876222,31876222
UNC25315167,15,31.906716,31906716
JAX00060494,15,31.908883,31908883
backupUNC150087589,15,31.910695,31910695
UNC25315428,15,31.927844,31927844
UNC25315547,15,31.948918,31948918
UNC25315857,15,31.978272,31978272
UNC25316110,15,31.99689,31996890
UNC25316457,15,32.017246,32017246
UNC25316780,15,32.033586,32033586
UNC25317218,15,32.062512,32062512
UNC25317662,15,32.085245,32085245
UNC25317992,15,32.110008,32110008
UNC25318329,15,32.130318,32130318
UNC25318680,15,32.153231,32153231
UNC25318837,15,32.168066,32168066
UNC25319371,15,32.199798,32199798
UNC25319646,15,32.220507,32220507
UNC25319892,15,32.238778,32238778
JAX00397265,15,32.253468,32253468
UNC25320583,15,32.273913,32273913
UNC25320672,15,32.278896,32278896
UNC25321250,15,32.30875,32308750
UNC150348351,15,32.324333,32324333
UNC25321653,15,32.329995,32329995
JAX00397302,15,32.333571,32333571
UNC25322080,15,32.359945,32359945
UNC25322375,15,32.373096,32373096
UNC25322819,15,32.400687,32400687
UNC25323148,15,32.420042,32420042
UNC25323624,15,32.44399,32443990
UNC25324245,15,32.476099,32476099
backupUNC150092671,15,32.481329,32481329
JAX00397339,15,32.491939,32491939
UNC25326207,15,32.598427,32598427
JAX00397368,15,32.61047,32610470
JAX00397383,15,32.640921,32640921
JAX00397454,15,32.937305,32937305
UNC25330621,15,32.943419,32943419
UNC150096707,15,32.945823,32945823
JAX00397497,15,33.147564,33147564
UNC25333718,15,33.161132,33161132
JAX00397509,15,33.194147,33194147
JAX00397529,15,33.311179,33311179
UNC25336187,15,33.349672,33349672
UNC150100905,15,33.397825,33397825
UNC25340820,15,33.679642,33679642
UNC150105434,15,33.94458,33944580
JAX00060658,15,34.107106,34107106
JAX00060659,15,34.116021,34116021
JAX00397683,15,34.145044,34145044
JAX00397684,15,34.14746,34147460
UNC150107299,15,34.173822,34173822
JAX00060663,15,34.18539,34185390
UNC25346666,15,34.212812,34212812
JAX00060666,15,34.224813,34224813
JAX00060667,15,34.233507,34233507
UNC25347270,15,34.271229,34271229
UNC25347901,15,34.31366,34313660
UNC25348656,15,34.365439,34365439
UNC25349362,15,34.424742,34424742
JAX00397730,15,34.478741,34478741
JAX00397736,15,34.515625,34515625
UNC25350559,15,34.526377,34526377
JAX00397749,15,34.571318,34571318
UNC25351559,15,34.612313,34612313
JAX00397763,15,34.647778,34647778
JAX00060698,15,34.651036,34651036
UNC25352131,15,34.668068,34668068
UNC25352596,15,34.728372,34728372
JAX00060708,15,34.776117,34776117
UNC25353272,15,34.792075,34792075
UNC25354053,15,34.857928,34857928
JAX00060715,15,34.879902,34879902
UNC25354586,15,34.90252,34902520
UNC25354844,15,34.947395,34947395
UNC25355488,15,35.019896,35019896
UNC25355832,15,35.075175,35075175
UNC150350596,15,35.088209,35088209
UNC25356521,15,35.15119,35151190
UNC25357093,15,35.200982,35200982
UNC25357755,15,35.255663,35255663
UNC25358305,15,35.309294,35309294
UNC25358851,15,35.352798,35352798
UNC150117369,15,35.401871,35401871
UNC25360018,15,35.474012,35474012
UNC25360398,15,35.533817,35533817
UNC25360933,15,35.597437,35597437
JAX00397884,15,35.638114,35638114
UNC25361487,15,35.6542,35654200
UNC25362121,15,35.724112,35724112
UNC25362506,15,35.782402,35782402
UNC25362861,15,35.831459,35831459
UNC25363485,15,35.88884,35888840
JAX00397911,15,35.902398,35902398
JAX00397913,15,35.90802,35908020
UNC25363976,15,35.928973,35928973
UNC150350743,15,35.945549,35945549
UNC25364882,15,36.000591,36000591
UNC25365414,15,36.057489,36057489
UNC25366339,15,36.146537,36146537
JAX00397949,15,36.181358,36181358
UNC25367043,15,36.192092,36192092
UNC25367820,15,36.23327,36233270
UNC25368253,15,36.282363,36282363
UNC25369121,15,36.340422,36340422
UNC150123663,15,36.354413,36354413
UNC25370240,15,36.413019,36413019
backupUNC150351035,15,36.446219,36446219
UNC25371045,15,36.450763,36450763
UNC25373095,15,36.557317,36557317
JAX00060843,15,36.589979,36589979
JAX00060846,15,36.636818,36636818
UNC25374428,15,36.645992,36645992
UNC25375431,15,36.704452,36704452
UNC25376689,15,36.783686,36783686
UNC25376978,15,36.819335,36819335
UNC25378518,15,36.904461,36904461
backupUNC150129305,15,36.913085,36913085
JAX00398099,15,36.930139,36930139
UNC25379317,15,36.947071,36947071
UNC25379974,15,36.982965,36982965
UNC25381475,15,37.068003,37068003
UNC25381939,15,37.103458,37103458
UNC25382732,15,37.148794,37148794
JAX00398169,15,37.183884,37183884
UNC25383766,15,37.211608,37211608
JAX00060896,15,37.28573,37285730
UNC25385155,15,37.292355,37292355
UNC25385580,15,37.319933,37319933
JAX00398207,15,37.366794,37366794
UNC25386338,15,37.373257,37373257
JAX00398216,15,37.413244,37413244
B6_rs31810918,15,37.462413,37462413
UNC25387593,15,37.46499,37464990
JAX00398241,15,37.532122,37532122
UNC25388803,15,37.53611,37536110
UNC150352117,15,37.565387,37565387
UNC25390204,15,37.622001,37622001
JAX00398272,15,37.686735,37686735
UNC25391344,15,37.688676,37688676
UNC25391894,15,37.722942,37722942
UNC150133583,15,37.758175,37758175
UNC25393174,15,37.819008,37819008
UNC25393573,15,37.87139,37871390
UNC25394290,15,37.933402,37933402
UNC25394630,15,37.975182,37975182
UNC25395031,15,38.040086,38040086
backupJAX00398324,15,38.089335,38089335
UNC25395553,15,38.095966,38095966
UNC25396126,15,38.128238,38128238
JAX00398347,15,38.210431,38210431
UNC25397494,15,38.22596,38225960
UNC25399104,15,38.332051,38332051
UNC25399622,15,38.361473,38361473
UNC150134824,15,38.434674,38434674
UNC25400889,15,38.444483,38444483
UNC25401726,15,38.525427,38525427
UNC25402878,15,38.603526,38603526
UNC25403613,15,38.655045,38655045
backupUNC150136886,15,38.709787,38709787
UNC25404689,15,38.729346,38729346
UNC25405104,15,38.894698,38894698
JAX00398451,15,38.938662,38938662
UNC150137904,15,38.943031,38943031
UNC25406393,15,38.955872,38955872
UNC25407726,15,39.034102,39034102
UNC25408462,15,39.081461,39081461
UNC25409231,15,39.122846,39122846
UNC25410007,15,39.190697,39190697
backupUNC150140576,15,39.237569,39237569
UNC25410768,15,39.238038,39238038
UNC25411706,15,39.300444,39300444
UNC25412432,15,39.367739,39367739
UNC25413004,15,39.408367,39408367
UNC25413468,15,39.44919,39449190
UNC25414580,15,39.52712,39527120
UNC25415395,15,39.586355,39586355
JAX00061061,15,39.603272,39603272
UNC25416292,15,39.655905,39655905
JAX00398597,15,39.669874,39669874
UNC25417213,15,39.727958,39727958
JAX00398610,15,39.735199,39735199
UNC25417690,15,39.760341,39760341
JAX00398635,15,39.801278,39801278
UNC25418469,15,39.802341,39802341
UNC25419632,15,39.861394,39861394
JAX00061083,15,39.893058,39893058
UNC25420491,15,39.939395,39939395
UNC25420901,15,39.975896,39975896
JAX00398706,15,39.976737,39976737
backupJAX00061090,15,39.978128,39978128
UNC25422453,15,40.060455,40060455
UNC150428602,15,40.071743,40071743
UNC25423072,15,40.105403,40105403
UNC25423942,15,40.166396,40166396
UNC25424669,15,40.228872,40228872
UNC25425350,15,40.288113,40288113
UNC25426161,15,40.349443,40349443
UNC25426784,15,40.404797,40404797
UNC150150760,15,40.433541,40433541
UNC25427431,15,40.455425,40455425
UNC25428071,15,40.508314,40508314
UNC25428978,15,40.579484,40579484
JAX00398822,15,40.579543,40579543
UNC25429853,15,40.639068,40639068
UNC25430144,15,40.669417,40669417
JAX00061147,15,40.750686,40750686
JAX00061149,15,40.78226,40782260
UNC25431675,15,40.796715,40796715
UNC25432591,15,40.872939,40872939
UNC25432932,15,40.927012,40927012
UNC25433543,15,40.985562,40985562
UNC25434441,15,41.058392,41058392
UNC25435188,15,41.112362,41112362
UNC25435888,15,41.157963,41157963
UNC25436543,15,41.191876,41191876
UNC25438203,15,41.283481,41283481
UNC25439412,15,41.336121,41336121
UNC25440323,15,41.384723,41384723
JAX00061196,15,41.387863,41387863
UNC25441871,15,41.461077,41461077
UNC25442428,15,41.498126,41498126
UNC25443637,15,41.5644,41564400
UNC25444901,15,41.623161,41623161
JAX00399019,15,41.626983,41626983
UNC25445876,15,41.681984,41681984
backupUNC150353533,15,41.721831,41721831
UNC25446659,15,41.729049,41729049
UNC25447583,15,41.78815,41788150
JAX00061229,15,41.839377,41839377
UNC25448564,15,41.841735,41841735
JAX00399060,15,41.8715,41871500
UNC25449420,15,41.901969,41901969
UNC25451179,15,41.995847,41995847
UNC25451236,15,42.003847,42003847
UNC150354598,15,42.033367,42033367
UNC25452406,15,42.094001,42094001
JAX00399107,15,42.112293,42112293
UNC25453525,15,42.148827,42148827
UNC25454494,15,42.218344,42218344
UNC25455169,15,42.256594,42256594
JAX00399145,15,42.282692,42282692
UNC25456362,15,42.333059,42333059
UNC25456851,15,42.368578,42368578
JAX00399170,15,42.380253,42380253
UNC25457590,15,42.436047,42436047
UNC25458511,15,42.502743,42502743
UNC150355171,15,42.50392,42503920
UNC25459600,15,42.567025,42567025
UNC25460210,15,42.629133,42629133
UNC25460611,15,42.665342,42665342
JAX00399259,15,42.718716,42718716
UNC25461494,15,42.730546,42730546
UNC25462444,15,42.790457,42790457
JAX00399271,15,42.791427,42791427
UNC25462898,15,42.82276,42822760
UNC25463848,15,42.9065,42906500
UNC150169046,15,42.950053,42950053
UNC25464603,15,42.962701,42962701
UNC25465133,15,43.011226,43011226
UNC25465701,15,43.066939,43066939
UNC25466668,15,43.148402,43148402
JAX00061328,15,43.154685,43154685
UNC25467180,15,43.195747,43195747
UNC150356145,15,43.249583,43249583
UNC25467848,15,43.254844,43254844
UNC25468278,15,43.303271,43303271
UNC25468704,15,43.369,43369000
JAX00399373,15,43.401564,43401564
JAX00061349,15,43.417393,43417393
UNC25469432,15,43.42347,43423470
UNC25469877,15,43.480943,43480943
UNC25470110,15,43.534955,43534955
UNC25470653,15,43.591129,43591129
UNC25471086,15,43.643263,43643263
UNC25471679,15,43.693292,43693292
UNC25472808,15,43.773676,43773676
UNC25473568,15,43.832964,43832964
UNC25473988,15,43.869962,43869962
UNC25475093,15,43.942302,43942302
UNC150175652,15,43.951978,43951978
UNC25475383,15,43.985958,43985958
UNC25476280,15,44.064953,44064953
UNC25476903,15,44.118452,44118452
UNC25477376,15,44.161327,44161327
UNC25477455,15,44.166937,44166937
UNC25477979,15,44.218071,44218071
UNC25478040,15,44.230575,44230575
UNC25478223,15,44.256846,44256846
UNC25478553,15,44.279857,44279857
UNC25479023,15,44.311147,44311147
UNC25479290,15,44.339892,44339892
UNC25479507,15,44.361317,44361317
UNC25479954,15,44.390076,44390076
UNC25480157,15,44.406734,44406734
UNC25480449,15,44.437394,44437394
UNC25480820,15,44.466873,44466873
UNC25481163,15,44.502086,44502086
JAX00399572,15,44.511862,44511862
UNC25481461,15,44.532751,44532751
UNC25481563,15,44.543946,44543946
UNC25482049,15,44.580263,44580263
UNC25482219,15,44.606726,44606726
UNC25482395,15,44.633195,44633195
UNC25482486,15,44.660535,44660535
UNC150312277,15,44.678367,44678367
UNC25482680,15,44.682961,44682961
UNC25483029,15,44.709966,44709966
UNC25483333,15,44.740832,44740832
UNC25483466,15,44.760202,44760202
JAX00399611,15,44.797455,44797455
UNC25483860,15,44.802242,44802242
UNC25483976,15,44.808391,44808391
UNC25484472,15,44.842265,44842265
UNC25484811,15,44.876614,44876614
UNC25484961,15,44.897068,44897068
UNC25485320,15,44.936151,44936151
UNC25485456,15,44.96074,44960740
UNC25485609,15,44.974531,44974531
UNC25485692,15,45.010046,45010046
UNC25486450,15,45.069782,45069782
UNC25486617,15,45.076851,45076851
UNC25487133,15,45.105293,45105293
UNC25487886,15,45.152792,45152792
UNC25488035,15,45.165937,45165937
JAX00061481,15,45.184743,45184743
UNC25488460,15,45.202626,45202626
UNC25489137,15,45.23257,45232570
UNC25489173,15,45.236349,45236349
UNC25489755,15,45.274056,45274056
JAX00399694,15,45.276951,45276951
UNC25490133,15,45.296781,45296781
UNC25490884,15,45.34985,45349850
JAX00399727,15,45.48883,45488830
backupUNC150358956,15,45.515674,45515674
UNC25493256,15,45.521938,45521938
JAX00399742,15,45.661576,45661576
UNC25495745,15,45.713045,45713045
JAX00399753,15,45.718314,45718314
JAX00399755,15,45.719802,45719802
JAX00399770,15,45.781086,45781086
UNC25498218,15,45.84192,45841920
JAX00399793,15,45.918994,45918994
JAX00061536,15,45.932908,45932908
UNC25499542,15,45.940649,45940649
UNC25501787,15,46.066097,46066097
UNC150515333,15,46.11609,46116090
JAX00061552,15,46.147892,46147892
UNC25504192,15,46.227222,46227222
JAX00399837,15,46.254429,46254429
UNC25507165,15,46.36055,46360550
UNC25509495,15,46.487324,46487324
JAX00061582,15,46.539184,46539184
JAX00399881,15,46.570947,46570947
UNC25511451,15,46.600222,46600222
UNC150179695,15,46.640474,46640474
UNC25513705,15,46.694505,46694505
backupUNC150179907,15,46.794672,46794672
UNC25517148,15,46.930344,46930344
JAX00399931,15,46.970364,46970364
JAX00399932,15,46.986754,46986754
UNC25518221,15,46.993197,46993197
JAX00061625,15,47.11832,47118320
UNC25520476,15,47.156835,47156835
UNC25520938,15,47.214749,47214749
UNC150182554,15,47.348072,47348072
UNC25522716,15,47.379355,47379355
UNC25524627,15,47.526211,47526211
UNC25526264,15,47.653951,47653951
UNC25528138,15,47.781804,47781804
JAX00061677,15,47.838773,47838773
UNC150183483,15,47.865518,47865518
UNC25530254,15,47.898097,47898097
JAX00400064,15,47.927435,47927435
JAX00061684,15,47.934722,47934722
UNC150362516,15,48.014043,48014043
UNC25533672,15,48.133356,48133356
UNC25535995,15,48.304694,48304694
backupUNC150362771,15,48.384186,48384186
JAX00061723,15,48.469833,48469833
UNC25538145,15,48.475119,48475119
UNC25538711,15,48.523726,48523726
JAX00061731,15,48.543585,48543585
UNC25539449,15,48.571255,48571255
JAX00061733,15,48.594627,48594627
UNC25540127,15,48.619623,48619623
JAX00400156,15,48.622493,48622493
UNC25541515,15,48.703848,48703848
UNC25542015,15,48.742824,48742824
backupUNC150769490,15,48.817368,48817368
UNC25543409,15,48.837489,48837489
UNC25544075,15,48.895974,48895974
UNC25544810,15,48.947609,48947609
UNC25545886,15,49.019443,49019443
UNC25546068,15,49.032909,49032909
UNC25547108,15,49.101495,49101495
UNC25547985,15,49.164394,49164394
UNC25548093,15,49.180515,49180515
UNC25549313,15,49.256325,49256325
UNC25549957,15,49.310878,49310878
backupUNC150364396,15,49.347784,49347784
UNC25550679,15,49.388773,49388773
UNC25551835,15,49.462796,49462796
UNC25552668,15,49.511378,49511378
UNC25554761,15,49.612669,49612669
UNC150186120,15,49.648413,49648413
UNC25556990,15,49.698444,49698444
UNC25558568,15,49.755458,49755458
UNC25559096,15,49.800163,49800163
UNC25561179,15,49.919183,49919183
UNC25561778,15,49.967521,49967521
UNC25562535,15,50.01784,50017840
UNC25562942,15,50.077863,50077863
UNC25563416,15,50.106484,50106484
UNC25564304,15,50.177933,50177933
UNC25564962,15,50.218909,50218909
UNC25565802,15,50.270895,50270895
JAX00061863,15,50.308082,50308082
UNC25566908,15,50.343702,50343702
UNC25567521,15,50.395893,50395893
UNC25567982,15,50.423531,50423531
UNC25568612,15,50.492847,50492847
UNC25569332,15,50.548528,50548528
UNC25569907,15,50.605167,50605167
UNC25570105,15,50.636844,50636844
UNC25570585,15,50.692616,50692616
UNC25571431,15,50.760099,50760099
backupUNC150188755,15,50.795676,50795676
UNC25571983,15,50.798189,50798189
UNC25572580,15,50.844034,50844034
backupUNC150781848,15,50.896688,50896688
UNC25573555,15,50.943326,50943326
UNC25574114,15,50.985181,50985181
UNC25574913,15,51.055805,51055805
UNC25575376,15,51.097907,51097907
UNC25575801,15,51.137457,51137457
UNC25576402,15,51.200075,51200075
UNC25576861,15,51.253301,51253301
UNC25577604,15,51.307291,51307291
UNC25578382,15,51.372477,51372477
UNC25578719,15,51.392464,51392464
